price_id,material_id,city,price_min,price_max,price_avg,confidence_score,last_updated,source_notes
P003657,M0732,Karachi,172.9,211,192.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003658,M0732,Islamabad,169.6,207,188.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003659,M0732,Rawalpindi,165.0,202,183.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003660,M0732,Faisalabad,151.2,184.8,168.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003661,M0733,Lahore,162.8,199.0,180.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003662,M0733,Karachi,175.1,214,194.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003663,M0733,Islamabad,175.3,214,194.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003664,M0733,Rawalpindi,171.1,209,190.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003665,M0733,Faisalabad,155.7,190.4,173.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003666,M0734,Lahore,159.1,194.4,176.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003667,M0734,Karachi,172.6,211,191.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003668,M0734,Islamabad,170.4,208,189.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003669,M0734,Rawalpindi,167.0,204,185.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003670,M0734,Faisalabad,157.7,192.8,175.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003671,M0735,Lahore,158.5,193.7,176.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003672,M0735,Karachi,179.8,220,199.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003673,M0735,Islamabad,168.9,206,187.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003674,M0735,Rawalpindi,165.0,202,183.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003675,M0735,Faisalabad,155.8,190.5,173.2,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003676,M0736,Lahore,158.6,193.9,176.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003677,M0736,Karachi,172.8,211,192.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003678,M0736,Islamabad,167.6,205,186.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003679,M0736,Rawalpindi,169.5,207,188.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003680,M0736,Faisalabad,154.8,189.2,172.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003681,M0737,Lahore,161.9,197.9,179.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003682,M0737,Karachi,170.7,209,189.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003683,M0737,Islamabad,169.0,207,187.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003684,M0737,Rawalpindi,169.1,207,187.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003685,M0737,Faisalabad,151.5,185.1,168.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003686,M0738,Lahore,162.3,198.4,180.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003687,M0738,Karachi,174.1,213,193.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003688,M0738,Islamabad,172.8,211,192.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003689,M0738,Rawalpindi,165.3,202,183.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003690,M0738,Faisalabad,157.6,192.6,175.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003691,M0739,Lahore,163.9,200,182.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003692,M0739,Karachi,173.4,212,192.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003693,M0739,Islamabad,172.8,211,192.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003694,M0739,Rawalpindi,167.5,205,186.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003695,M0739,Faisalabad,159.2,194.6,176.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003696,M0740,Lahore,160.0,195.6,177.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003697,M0740,Karachi,173.5,212,192.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003698,M0740,Islamabad,166.9,204,185.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003699,M0740,Rawalpindi,169.4,207,188.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003700,M0740,Faisalabad,158.3,193.4,175.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003701,M0741,Lahore,163.2,199.5,181.3,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003702,M0741,Karachi,171.5,210,190.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003703,M0741,Islamabad,172.5,211,191.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003704,M0741,Rawalpindi,163.5,199.8,185.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003705,M0741,Faisalabad,160.2,195.8,178.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003706,M0742,Lahore,165.2,202,183.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003707,M0742,Karachi,175.9,215,195.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003708,M0742,Islamabad,171.9,210,191.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003709,M0742,Rawalpindi,171.6,210,190.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003710,M0742,Faisalabad,155.8,190.4,173.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003711,M0743,Lahore,160.7,196.5,178.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003712,M0743,Karachi,172.5,211,191.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003713,M0743,Islamabad,173.7,212,192.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003714,M0743,Rawalpindi,169.0,207,187.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003715,M0743,Faisalabad,150.0,183.3,166.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003716,M0744,Lahore,164.9,202,183.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003717,M0744,Karachi,172.3,211,191.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003718,M0744,Islamabad,173.4,212,192.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003719,M0744,Rawalpindi,170.7,209,189.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003720,M0744,Faisalabad,156.2,191.0,173.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003721,M0745,Lahore,161.0,196.8,178.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003722,M0745,Karachi,174.4,213,193.8,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003723,M0745,Islamabad,166.7,204,185.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003724,M0745,Rawalpindi,165.0,202,183.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003725,M0745,Faisalabad,155.2,189.7,172.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003726,M0746,Lahore,162.1,198.2,180.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003727,M0746,Karachi,176.6,216,196.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003728,M0746,Islamabad,174.8,214,194.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003729,M0746,Rawalpindi,170.1,208,188.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003730,M0746,Faisalabad,153.4,187.5,170.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003731,M0747,Lahore,164.7,201,183.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003732,M0747,Karachi,172.2,211,191.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003733,M0747,Islamabad,169.9,208,188.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003734,M0747,Rawalpindi,168.3,206,187.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003735,M0747,Faisalabad,149.8,183.1,166.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003736,M0748,Lahore,161.8,197.8,179.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003737,M0748,Karachi,174.1,213,193.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003738,M0748,Islamabad,172.3,211,191.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003739,M0748,Rawalpindi,172.5,211,191.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003740,M0748,Faisalabad,153.7,187.9,170.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003741,M0749,Lahore,178.9,219,198.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003742,M0749,Karachi,198.8,243,221,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003743,M0749,Islamabad,187.3,229,208,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003744,M0749,Rawalpindi,185.3,227,206,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003745,M0749,Faisalabad,178.8,219,203,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003746,M0750,Lahore,157.0,191.8,174.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003747,M0750,Karachi,175.7,215,195.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003748,M0750,Islamabad,167.2,204,185.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003749,M0750,Rawalpindi,173.3,212,192.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003750,M0750,Faisalabad,154.2,188.4,171.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003751,M0751,Lahore,158.5,193.7,176.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003752,M0751,Karachi,179.2,219,199.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003753,M0751,Islamabad,168.7,206,187.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003754,M0751,Rawalpindi,173.4,212,192.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003755,M0751,Faisalabad,157.0,191.9,174.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003756,M0752,Lahore,161.3,197.1,179.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003757,M0752,Karachi,169.7,207,188.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003758,M0752,Islamabad,165.1,202,183.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003759,M0752,Rawalpindi,163.0,199.2,184.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003760,M0752,Faisalabad,161.3,197.2,182.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003761,M0753,Lahore,158.0,193.1,175.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003762,M0753,Karachi,174.4,213,193.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003763,M0753,Islamabad,171.4,209,190.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003764,M0753,Rawalpindi,169.6,207,188.5,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003765,M0753,Faisalabad,159.6,195.1,177.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003766,M0754,Lahore,162.0,198.0,180.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003767,M0754,Karachi,175.2,214,194.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003768,M0754,Islamabad,173.1,212,192.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003769,M0754,Rawalpindi,169.1,207,187.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003770,M0754,Faisalabad,152.2,186.0,169.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003771,M0755,Lahore,156.6,191.3,174.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003772,M0755,Karachi,180.5,221,201,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003773,M0755,Islamabad,173.8,212,193.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003774,M0755,Rawalpindi,166.6,204,185.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003775,M0755,Faisalabad,152.6,186.5,169.5,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003776,M0756,Lahore,177.7,217,197.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003777,M0756,Karachi,195.6,239,217,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003778,M0756,Islamabad,186.4,228,207,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003779,M0756,Rawalpindi,185.9,227,207,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003780,M0756,Faisalabad,172.5,211,191.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003781,M0757,Lahore,158.2,193.3,175.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003782,M0757,Karachi,175.0,214,194.5,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003783,M0757,Islamabad,166.3,203,184.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003784,M0757,Rawalpindi,168.6,206,187.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003785,M0757,Faisalabad,157.6,192.6,175.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003786,M0758,Lahore,157.7,192.7,175.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003787,M0758,Karachi,175.8,215,195.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003788,M0758,Islamabad,168.0,205,186.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003789,M0758,Rawalpindi,164.8,201,183.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003790,M0758,Faisalabad,152.7,186.6,169.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003791,M0759,Lahore,165.8,203,184.2,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003792,M0759,Karachi,175.5,215,195.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003793,M0759,Islamabad,167.1,204,185.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003794,M0759,Rawalpindi,169.9,208,188.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003795,M0759,Faisalabad,151.8,185.5,168.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003796,M0760,Lahore,165.1,202,183.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003797,M0760,Karachi,170.9,209,189.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003798,M0760,Islamabad,163.8,200,182.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003799,M0760,Rawalpindi,165.7,202,184.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003800,M0760,Faisalabad,160.6,196.2,182.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003801,M0761,Lahore,158.1,193.2,175.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003802,M0761,Karachi,178.1,218,197.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003803,M0761,Islamabad,172.6,211,191.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003804,M0761,Rawalpindi,171.9,210,191.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003805,M0761,Faisalabad,151.5,185.2,168.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003806,M0762,Lahore,161.5,197.4,179.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003807,M0762,Karachi,174.0,213,193.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003808,M0762,Islamabad,168.9,206,187.7,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003809,M0762,Rawalpindi,168.2,206,186.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003810,M0762,Faisalabad,153.3,187.4,170.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003811,M0763,Lahore,177.1,216,196.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003812,M0763,Karachi,191.1,234,212,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003813,M0763,Islamabad,193.8,237,215,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003814,M0763,Rawalpindi,187.0,229,208,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003815,M0763,Faisalabad,168.8,206,187.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003816,M0764,Lahore,159.9,195.4,177.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003817,M0764,Karachi,171.0,209,190.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003818,M0764,Islamabad,167.2,204,185.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003819,M0764,Rawalpindi,170.1,208,189.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003820,M0764,Faisalabad,151.1,184.6,167.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003821,M0765,Lahore,161.5,197.4,179.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003822,M0765,Karachi,179.0,219,198.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003823,M0765,Islamabad,173.7,212,193.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003824,M0765,Rawalpindi,170.2,208,189.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003825,M0765,Faisalabad,153.8,188.0,170.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003826,M0766,Lahore,163.3,199.6,181.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003827,M0766,Karachi,172.6,211,191.7,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003828,M0766,Islamabad,171.9,210,191.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003829,M0766,Rawalpindi,169.8,208,188.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003830,M0766,Faisalabad,151.1,184.7,167.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003831,M0767,Lahore,160.9,196.7,178.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003832,M0767,Karachi,178.2,218,198.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003833,M0767,Islamabad,175.9,215,195.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003834,M0767,Rawalpindi,168.1,205,186.7,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003835,M0767,Faisalabad,157.3,192.2,174.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003836,M0768,Lahore,162.5,198.7,180.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003837,M0768,Karachi,176.3,215,195.9,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003838,M0768,Islamabad,174.2,213,193.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003839,M0768,Rawalpindi,172.9,211,192.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003840,M0768,Faisalabad,154.2,188.5,171.4,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003841,M0769,Lahore,162.7,198.9,180.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003842,M0769,Karachi,173.0,211,192.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003843,M0769,Islamabad,173.6,212,192.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003844,M0769,Rawalpindi,168.8,206,187.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003845,M0769,Faisalabad,158.7,194.0,176.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003846,M0770,Lahore,179.2,219,199.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003847,M0770,Karachi,192.8,236,214,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003848,M0770,Islamabad,186.7,228,207,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003849,M0770,Rawalpindi,183.5,224,204,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003850,M0770,Faisalabad,167.5,205,186.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003851,M0771,Lahore,162.7,198.8,180.7,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003852,M0771,Karachi,172.0,210,191.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003853,M0771,Islamabad,172.8,211,192.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003854,M0771,Rawalpindi,165.7,202,184.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003855,M0771,Faisalabad,152.7,186.6,169.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003856,M0772,Lahore,161.9,197.9,179.9,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003857,M0772,Karachi,180.6,221,201,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003858,M0772,Islamabad,172.2,211,191.4,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003859,M0772,Rawalpindi,173.2,212,192.4,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003860,M0772,Faisalabad,160.6,196.2,182.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003861,M0773,Lahore,158.0,193.1,175.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003862,M0773,Karachi,179.2,219,199.1,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003863,M0773,Islamabad,169.2,207,188.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003864,M0773,Rawalpindi,164.8,201,183.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003865,M0773,Faisalabad,159.0,194.4,176.7,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003866,M0774,Lahore,158.8,194.1,176.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003867,M0774,Karachi,179.6,220,199.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003868,M0774,Islamabad,168.7,206,187.5,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003869,M0774,Rawalpindi,169.4,207,188.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003870,M0774,Faisalabad,153.9,188.1,171.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003871,M0775,Lahore,159.4,194.9,177.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003872,M0775,Karachi,172.4,211,191.6,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003873,M0775,Islamabad,170.4,208,189.3,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003874,M0775,Rawalpindi,167.4,205,186.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003875,M0775,Faisalabad,150.6,184.1,167.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003876,M0776,Lahore,163.3,199.6,181.5,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003877,M0776,Karachi,180.6,221,201,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003878,M0776,Islamabad,168.5,206,187.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003879,M0776,Rawalpindi,166.3,203,184.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003880,M0776,Faisalabad,152.8,186.8,169.8,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003881,M0777,Lahore,161.9,197.8,179.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P003882,M0777,Karachi,174.8,214,194.3,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
